acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2.5020252551154325,4.217008052589338,-10.300488184560082,-0.05420727270448305,0.5751479790363425,0.11222562478329934
2.2441513958864854,4.140118574707107,-10.284793367158924,-0.028965204849886544,0.615155658577552,0.31720905605840705
2.207982498041093,3.9580207290591387,-10.19158029777639,-0.005689591915564546,0.7426495824442101,0.326890027842803
2.24149873371189,3.716687681590093,-10.331867445325214,-0.030860779052102133,0.8169639512893905,0.3650731806951232
2.1950465395211562,3.608447610480398,-10.227992589405337,0.13141853474755194,0.8713577547695002,0.5811422967137069
2.0591192345564022,3.432385510082409,-10.389803552225674,0.18013288600437277,0.775623809496379,0.7716591860740541
1.9453383653477367,3.278143753810721,-10.257042669619842,0.2438304402135513,0.8525020643113908,0.7263502269044251
1.8399424912313331,3.2812322095759363,-10.179522468717916,0.22622494741806207,0.7852359467215714,0.8407494177402309
1.6559684059282453,3.095769000038704,-10.483447655773546,0.2937599053558896,0.7559776711617416,0.8659628073465607
1.6281750813754552,2.859955792003001,-10.335835342951185,0.4548389490092775,0.7756099883905451,0.9094062418514679
1.5622238925263494,2.8945192167998317,-10.207863153446095,0.44994645111847575,0.7209905465087137,1.001016191574668
1.5992536105824608,2.717449035548142,-10.247898746220805,0.5299784153005596,0.5576166543372469,0.9685611062434512
1.4605619809898716,2.657687503708484,-10.175398782942015,0.5345285480720274,0.6506278716210371,1.0111168458824666
1.2136653000121669,2.537200628861376,-10.222805910962133,0.5641884582523804,0.5798371344324645,1.0148287606600264
1.3059673958131488,2.2979141244478027,-10.133093155235237,0.630904697476369,0.4087625420369768,0.9526374293249219
1.1786901234445422,2.240645955311824,-10.11434178073503,0.5706928735859064,0.38583499749272143,1.0095341976416539
1.0893269047509564,2.2970004076505894,-9.966884742964295,0.6047344079149444,0.3152394456936273,0.9122636302770084
1.1313047919666601,2.2190977319404483,-9.995163956907806,0.5710979710091075,0.22828122116314725,0.832383762462045
1.1089967723373655,2.1023106657342696,-9.94076688961322,0.5577511876366309,0.1143809088593172,0.8353989526491957
1.050741365296564,2.073331503604654,-9.950303364650184,0.5405996899775268,0.03858086237497677,0.6927048191541517
0.8646877096893131,2.157666181727955,-9.903549248690792,0.5356010850691226,0.00636285733840428,0.660367495676464
0.8687926862867665,1.9503280362933235,-9.844244892787344,0.46156901399168176,0.008444383527292904,0.5739080417709753
0.8880730774875454,2.055181884978654,-9.721409962127195,0.5027742468581544,-0.07283270366594558,0.5400750797743399
0.9141787522371561,1.9826929677699296,-9.728521820634414,0.34424546228089326,-0.1592122496116297,0.418968970172906
0.7790308546392979,1.995023336716687,-9.612421958853165,0.324298086390888,-0.13268314173041915,0.30354550679686376
0.7905157544966238,2.151908005200311,-9.40955604161879,0.25326339203374476,-0.33349969088360515,0.25742610236265195
0.7117080948758324,2.1610258908772373,-9.445449325518279,0.2874854849047548,-0.14220359238956057,0.20198649807828045
0.706237043478805,2.207295423725968,-9.480685664098967,0.16450466778507078,-0.28376566292049743,0.08242560221020227
0.8755167358012111,2.3146869654080398,-9.298231172913523,0.146846432989109,-0.20067437364112325,-0.014984483241031995
0.9344082331509787,2.254835180302365,-9.367304099693762,-0.03605007449019948,-0.2132679418171608,-0.14162492523219916
0.842267668740866,2.3995339815716625,-9.438984879434301,-0.0017446492261419411,-0.18628850880158743,-0.1789287160327058
0.9570289464542349,2.3884738379886055,-9.299142092767925,-0.019019558259545773,-0.018138411820864564,-0.17854740402837466
0.9408289281710318,2.549131936031471,-9.312331246921921,-0.10176223758309873,-0.04558357529803295,-0.21848758701954482
0.9016727467969577,2.6094119029124214,-9.136893885067437,-0.08797966265764326,0.05647943948629372,-0.2086333248001434
1.0295737606441602,2.7457273303414764,-9.055645163049249,-0.1946878637200641,0.10412882245493248,-0.19401411271708272
1.1768089394808388,2.916384880555014,-8.873886259803614,-0.11748758063493198,0.20207512750566034,-0.15426866915918508
1.1094237755754193,2.9024363036843126,-8.935547790600532,-0.08326560294246106,0.25659852860899746,-0.15489798820256503
1.3010699190089197,3.3267043696328287,-8.936014080830194,-0.21749740355356345,0.2642230253371089,-0.08505293992208465
1.0346477652388955,3.1551262508514935,-8.812248509364451,-0.21363878244826764,0.4531520473148339,-0.05250530161599428
1.3826375181003392,3.276834597338116,-9.019166015364783,-0.10174867126982394,0.4512526784078513,-0.09042680462822054
1.4004198464311572,3.6600367652776153,-8.790867648925376,-0.06992728365834176,0.4666879011019294,0.03441587288429587
1.4495804847966127,3.771974800676847,-8.719443100573297,-0.14155432996980952,0.5860934639606816,0.1545039756533119
1.5639026649939325,3.9055629312524935,-8.874912441808334,-0.09570986534019296,0.7384842154532877,0.18700116095149238
1.4831569935759308,4.057226335897282,-8.644896426326202,-0.04179412452625138,0.75358909295308,0.3667492232770908
1.712239120345767,4.144440066457552,-8.693462095085875,-0.04272216794041951,0.7318721957269484,0.504004239242624
1.8475798491272908,4.2063779109041874,-8.742374564638553,0.03478823825712367,0.759789146169856,0.5784902951853431
2.027477028517973,4.45242635501994,-8.651668614487775,0.08946324279784687,0.7781985402350752,0.5942761073087398
1.958538382538108,4.5233242421714674,-8.518344571375648,0.1616101217447934,0.9038373991780421,0.7621916300050191
2.0260750068298927,4.831361474823261,-8.687741863371599,0.2585954744952103,0.813377065407522,0.771214551433188
2.1408485931068855,4.857749428002493,-8.689293884622462,0.3309899010454921,0.7987541137453311,0.8147298481166038
2.3434192980433983,4.923513766961887,-8.757290679648648,0.4530246670294098,0.8008189751489333,0.8588428417833661
2.384137582028773,5.101770582421199,-8.80438429933994,0.37778719204628675,0.7230174637987308,0.9211188353664748
2.4010573808275453,5.296553062939238,-8.690198676822408,0.5239166444092296,0.6504941186305367,0.951294227258066
2.567560321815187,5.313048198024413,-8.849599022156964,0.5047118864008708,0.5976817295547279,1.0006276099962472
2.61431012297574,5.393515432052955,-8.80399151459651,0.5464327054622559,0.5409369330642134,1.0079925185298722
2.7606062814923105,5.597970120467954,-8.88048778638536,0.6081588697340392,0.47407939574042446,0.9942466715632055
2.6996083789237373,5.6869485378277504,-8.84028256979942,0.5352275553001142,0.43972018352432546,0.9964796467163862
2.79788860172838,5.691085670755619,-8.891793070102528,0.6184759628407831,0.3309699308369019,1.0015564955917795
2.8563414890452123,5.764027507268197,-8.878698784961033,0.6065331195340764,0.28938943791676325,0.9444924537770666
2.8291527899858697,5.8933136848147925,-9.048802556694017,0.6125775158446184,0.17418725713907476,0.7663892984191775
3.0230275099616795,5.773565796951537,-9.078708628207883,0.5832818734104364,0.11040661091469582,0.6464763955731325
3.0676020946090237,5.814905119816743,-9.187073903606718,0.6640186884064553,-0.06075578882684779,0.7458660758724166
3.0885110303641756,5.909882546608448,-9.198211354045942,0.47398943783430403,0.023617868502685366,0.5489395699041222
3.104486714707116,5.97510657242871,-9.188311148450946,0.4369512502906265,-0.058855327394891174,0.5192074671332217
3.038741862168674,6.030830870847764,-9.215375827288447,0.3839401361983664,-0.07165392952255975,0.38211787263600855
3.1404393433134588,6.1391102323914195,-9.408431295786247,0.33399819988033785,-0.30209721599553824,0.25977287012098454
3.1620681686681835,6.057767510410708,-9.324759813078186,0.2728764376189966,-0.07813359133193037,0.28734026887304737
3.133884245057012,5.92513918620383,-9.346152752821146,0.30477389759588525,-0.20375945538935122,0.21181705529714617
3.1868822502704046,5.89724427525869,-9.48206450953492,0.2558886217124243,-0.14423273657128993,0.06379977649074982
3.2269555959154332,5.746027680726726,-9.42544444050578,0.09621274036507238,-0.24306785620837779,-0.11112844561189553
3.3335300784299213,5.780988696555438,-9.697507083333164,0.024740552745833005,-0.140629382009708,-0.07436016139163058
3.17783108295918,5.680321593101416,-9.794415438433706,0.034594950427451504,-0.19335231116600704,-0.08270141341469088
3.159032028282561,5.658016688895161,-9.895263753429802,-0.06759759279352656,-0.13120115943045774,-0.21998902298401604
3.1005146503838423,5.4502669951977305,-9.68995669284264,-0.05385985418708029,0.04550950025766426,-0.1681344449228711
2.9146731912289527,5.483389169262251,-9.812191498256668,-0.11434824544487178,-0.001893559150191175,-0.1961189260161881
3.021639934196794,5.474993595576907,-9.921799981033224,-0.23184550190082043,0.08303367443086586,-0.17081886193168008
2.978301606257593,5.193538185097401,-9.945377612473651,-0.10210073894174343,0.18539955308602546,-0.18451207926531357
3.114688680139432,5.120381092353054,-10.105556748155772,-0.10441785178958368,0.24003162727058253,-0.2163424607629235
2.841130458042077,5.018832694914826,-9.864647149527734,-0.23056780359211443,0.2980588816366691,-0.07207029490272235
2.814627081508841,4.773864150972546,-10.091549907345648,-0.21588018799357409,0.3842928709441631,-0.09186598171044476
2.7171823801620154,4.695900909530547,-10.131268754664676,-0.1696972376413239,0.5602114563743671,-0.026273394059846324
2.551797244549251,4.530398665370783,-10.116425766112972,-0.14597781177824157,0.5079516268734134,-0.0028188278459236812
2.658353307336807,4.39152393638101,-10.166609714272782,-0.10018541563186291,0.5868558064704905,0.09858161385271813
2.5454708101299937,4.154885583707347,-10.213744393395036,0.004606846506389567,0.6889689819868408,0.15979575773711985
2.4642075615603116,4.0837378714845425,-10.317266880056163,-0.06077157018601096,0.743650699235942,0.2831621867166084
2.2414863855693876,3.9797213714101773,-10.234366253942666,-0.04209616856955444,0.7907785067942308,0.46764378215861463
2.3379733797172486,3.9240719943516553,-10.13515413604536,-0.01677869377702912,0.7965455472602418,0.40412265319617924
2.0238211280981404,3.7251869181246433,-10.187214354678149,0.07339112179382717,0.7300111245600828,0.48103529659332234
2.0923583395652257,3.697003849299446,-10.171972073721914,0.16809215300252753,0.8802395992548808,0.7205677265770953
2.129826678003593,3.2603454732163337,-10.34032425796756,0.31997939152967286,0.7412507529888915,0.7161875886238275
1.7847878808680209,3.2835040635458994,-10.374016343991235,0.26418181125726914,0.8022931434585584,0.7653712420846532
1.7289463467894166,3.078401652016031,-10.295779049371335,0.35900212995824843,0.7268952436578144,0.9138665737889871
1.693734727254043,3.148227044850832,-10.267625729530451,0.4013601615389949,0.7282200741865617,0.8840699475241819
1.558796941873837,2.723729400720991,-10.166493602142863,0.5113438724837123,0.7048125231032172,1.0463628531026261
1.3906307579996569,2.602746899242402,-10.367052285714552,0.6222500017256095,0.6525041229589729,1.0169711270198472
1.4385575558088777,2.516462027280185,-10.08272642725487,0.5065691906194881,0.597896891846507,0.9733516597715864
1.2697242153430972,2.2618481722380332,-10.187127727911186,0.538228679151682,0.591518130178024,1.1066092810135009
1.31792807271238,2.3282381233719343,-10.174170823828861,0.6361985510310226,0.462717392188153,0.9557562058569076
1.1359427671391429,2.2207507931761503,-10.182855951924477,0.6305896844780906,0.35383698905631833,0.9970368487652931
1.2674754171768368,2.2373104257858842,-10.192695841646342,0.6922637353546969,0.3387422947939088,0.9359762471321037
1.0197104254724914,2.1922363029748166,-9.949663977654948,0.6234081447106579,0.2747210573181833,0.9352580849066267
1.0007518892412355,2.2920179090522725,-9.961909665204164,0.5615113944688938,0.08051577579473881,0.8866490203070184
1.0413203331568412,2.1566411490923802,-10.020550079339671,0.585591037685574,0.1020320342643717,0.7392284256969913
0.8333559662324079,1.9722093265828722,-9.968147052530082,0.5799295755165825,0.042699198003521684,0.6212875442906987
0.9117264711231938,1.9196437080420707,-9.836503013704982,0.5265305541347235,-0.06507024260367537,0.5973625987501406
0.9661434233178547,2.0496640640123007,-9.619444411494309,0.4653501421348433,-0.03122737073008605,0.451894532995156
0.7075364833024691,1.8708889123112549,-9.715610370277881,0.4423095618713257,-0.14818431235895105,0.49590342090523876
0.8321355023495054,2.199937333624845,-9.755855383654326,0.39210644812123974,-0.16498925458925917,0.3116236212882581
0.8261590961696031,2.1599743320737215,-9.5952475506373,0.3443578944993294,-0.19972615106629496,0.1982717098370314
0.8627607225384994,2.0315666907679644,-9.53695718737263,0.24757208506655043,-0.19886292502909236,0.14171013592066045
0.7029775165350121,1.9546310072168172,-9.670354712960865,0.1463210249436488,-0.25159372832635246,-0.012821227583876216
0.7048781409629329,2.319526322109148,-9.398671876008063,0.10258989033734357,-0.25455487070068145,-0.06408281615873337
0.8676643561146647,2.241280811613829,-9.35313283226873,0.09855339248706649,-0.0775591939246047,-0.016012418217470348
0.8717872523259476,2.4551203156395127,-9.220238407435001,-0.05594394606896652,-0.16390250243145865,-0.15851774682750686
0.8967857426505432,2.260057747768516,-9.070578700298904,-0.0450674325970729,-0.12574936866260544,-0.21563171794473848
0.9396139029269789,2.4567777984872503,-9.072542690876032,-0.12554337766323787,-0.12986802091262428,-0.16117933928521624
0.8988803494390886,2.6229505783210105,-9.13028390158852,-0.13981644026417017,0.007206158015283369,-0.13999955191772137
1.0192424079763671,2.74072579321868,-9.145640706083746,-0.1049008480846805,0.04032036172851654,-0.16089894342868472
1.0772118120274563,2.811862630863401,-8.802132460525648,-0.17839999924321592,0.26032384415132337,-0.13095092258673058
1.0551417452621057,3.046543365242411,-8.956964505780507,-0.19588868171561613,0.30324828852311614,-0.18921280372808363
1.3251603874353801,3.010703599126026,-8.917371695172449,-0.2673482825805764,0.2939651192876518,-0.1804685554504865
1.2821340072390175,3.2414900404993356,-8.880530962827931,-0.15405097807686802,0.515960496609692,0.019337660241273827
1.22158103797411,3.4102830217880817,-8.826428409782723,-0.14214368606865505,0.5250287819154973,-0.007787468252633149
1.4459803696628097,3.595669561333485,-8.821265646527976,-0.040743154779604426,0.5282754268594857,0.06884099175248094
1.3955265392156975,3.7639700190894456,-8.827005276634672,-0.13080024035979584,0.482528936265299,0.2281180605318463
1.619528571170488,3.7306867403634927,-8.80037425744518,-0.06374300810220332,0.7779933545511092,0.2752973985635805
1.7348501530645932,3.8409803678972922,-8.739017011400035,-0.01523570989768903,0.6415993825092249,0.35954717538135966
1.6641582859046309,4.273432425932095,-8.76401578937613,0.10337302159946787,0.6670348650994966,0.535716814870493
1.8960809337458966,4.329334749250731,-8.766179194140662,0.07595605896198582,0.8283805529862593,0.4853762910814698
1.9422679790935722,4.369997245544916,-8.693776745560926,0.15362135742396774,0.9162679131129079,0.6513402572593128
2.0657648127995585,4.746155610874932,-8.720398177393667,0.23039482548582657,0.869213640925526,0.6905059794073756
2.2424979336736643,4.745416964910774,-8.581971724689664,0.2696601750223678,0.8224757487985622,0.7772107925162458
2.1613581073134185,4.990384884559091,-8.92122911619793,0.29695748369113945,0.806989748469042,0.9080075679931321
2.209888235478634,5.012815334782152,-8.633221259531632,0.3852041420336218,0.7919755803863563,0.9149047627748947
2.2866763388859566,5.339983959074698,-8.636709934382946,0.48138648157621483,0.7490244353367435,0.9631571236433628
2.3781733743316735,5.430794001755999,-8.9224967607386,0.42337475951484776,0.6775057971200402,1.0243284350506177
2.5203307904129892,5.344524238456905,-8.808527323610683,0.5220598123194901,0.6127092772065708,0.9738591624003285
2.633836077013229,5.572894566705036,-8.839432082853724,0.5138998501979192,0.54138733963994,0.9580033361104285
2.7052499461960804,5.638138994277279,-8.954876126221578,0.6341702265719512,0.438242278122583,0.941853910854483
2.821947286356808,5.799315036470115,-8.9408262908664,0.5152043111390404,0.3893049524991371,0.8763149087602684
2.8251417248064334,5.645287642234723,-9.007332106162751,0.5714093831680012,0.24372479583676793,1.0448345383494788
3.0039928674683707,5.879736483829874,-8.821520345027775,0.6170711028766496,0.24784045271624616,0.8418543287189157
2.9250614391774024,5.975951139763988,-8.933146973333841,0.6662311541059279,0.12879353078695824,0.8295715156623843
3.2169514211236834,5.74250028245896,-8.95539422578488,0.5655359281613959,0.05129538553810216,0.7603317873237836
3.096771060655833,5.837325645987821,-9.051039041220674,0.5134937050762509,0.04814895295743174,0.7145204152009081
3.0195293493194773,5.777803750957682,-9.25299203493723,0.5999342905188989,0.047401599084790816,0.6580703654518573
3.0375822855322387,5.969510604155439,-9.260456809196915,0.39110040301990534,-0.030263920889674993,0.5734694116458434
3.190569314752162,6.071494339867559,-9.236784951721841,0.3051568646886001,-0.20007946519670156,0.4114696520105288
3.156213946308619,6.141810315906067,-9.432428294563394,0.3837727783410174,-0.20676585391437052,0.34151580631066525
3.2466053695176926,5.979411026132483,-9.337288412272848,0.2796430827666914,-0.13551376717155614,0.2743961299872222
3.2359254365606254,6.103994593757303,-9.473829813378192,0.1942614301839722,-0.24590434365850794,0.16142474097283674
3.1939587941911354,5.761135750227469,-9.545124966396784,0.22028123167789876,-0.2108735349080169,0.17299257532808382
3.1268880299247983,5.675942373254992,-9.518711308054145,0.13694009074110633,-0.16356995490087373,0.04297241657726271
3.0614474283582096,5.777285240265013,-9.600062882485995,0.03815439986420685,-0.21968530000601777,-0.010304049676516734
3.128143661767271,5.747594001887361,-9.72372035543432,-0.05299104732541329,-0.13541275770002634,-0.06914755025144734
3.206939900570617,5.6224753580519415,-9.660219749248322,0.0036364258345282577,-0.16671398614157681,-0.08736975167104402
3.123597823175553,5.326245879548976,-9.896125303969766,-0.05299638617692267,-0.0802604496332359,-0.16825136297664345
2.9685157861559177,5.422542513886855,-9.815265902209452,-0.1294531896764058,0.02362965759510278,-0.26019503095533053
3.037615518300826,5.191272754226164,-9.869905106722918,-0.0637264463485755,-0.007487655904703974,-0.1797990393241024
3.004308579840618,5.271381454826091,-9.992538817724357,-0.23298023732455408,0.16391990344960747,-0.2230589423756128
2.8469207162445183,5.1168697447528455,-9.989426982592533,-0.27048799399059664,0.21426564292561798,-0.19411984780633365
2.868817343700209,4.85583031711098,-10.160396394007904,-0.23452377256195736,0.3181624341003474,-0.10258066904819235
2.7951599915978322,4.7625995064274615,-10.027965440367113,-0.19877441081454977,0.37724052752408466,-0.02202534948741458
2.628521697911985,4.567570309160611,-10.154812509148508,-0.1718235347114346,0.5082476986111453,-0.023844588247546872
2.6739144763866767,4.522871515565288,-10.21630493766639,-0.17476245417040942,0.5170937918574878,0.05928622073768404
2.6117902442850647,4.477270558576252,-10.121169714744768,-0.1155098594397897,0.5553305770784793,0.20585647364405532
2.5719602669690738,4.133613957459339,-10.288002610580786,-0.15848035164145025,0.6425511373380741,0.21607355241289306
2.48522916995966,4.131691505610433,-10.366705827329623,0.020264021392354323,0.7155393040398619,0.4218936454217991
2.2040238325164,3.8768957804483883,-10.396614056395459,-0.006288865262260357,0.733869995032497,0.41033384043307436
2.150723831649151,3.6996703503459174,-10.237235299655712,0.10805205920310343,0.7666386207189766,0.38467957238495587
2.1771720344982155,3.6185567995206673,-10.39728230657025,0.12707389110980816,0.752061785806269,0.5993804475423858
2.0865126481341814,3.378161371306353,-10.159043469294316,0.19258616260390637,0.7654229767622786,0.6660671294465534
1.9957940428432785,3.281715298970424,-10.465981356483763,0.2587398623653935,0.7284377590498413,0.7911414101855578
2.172249306130854,3.0764842106149506,-10.159131448907345,0.3124478042099432,0.8746402073559537,0.8324839465811451
1.819921406013092,3.2565399647338356,-10.268834698387153,0.3799488703696806,0.702415874389218,0.8549485402199944
1.77660786926148,2.9327731067262386,-10.279820771463177,0.46863893284925384,0.6967817316264161,0.8531358126965567
1.6753951352825895,2.734586678457248,-10.297622450565255,0.46175026729638147,0.6524540393095836,0.9446112045609778
1.5667951325894094,2.708117074533899,-10.199724226189199,0.5313535683113549,0.6811824810336802,0.9405488107424191
1.4078509782531663,2.5651684868555025,-10.208101229005706,0.5286258445511435,0.5620533702201401,0.9687210576886356
1.4154260500806468,2.4521407847156915,-10.086222945463545,0.6347065120500668,0.5732196703587786,1.0281727905712563
1.2182146610985602,2.4422302955443533,-10.130882126340104,0.5501708920746055,0.40636614590026077,1.069537177224645
1.1905512173386452,2.372414830336249,-10.089863460986715,0.686542131642316,0.3799945289320394,0.9796656566559762
1.104651580949104,2.1692209323772094,-10.089396284874189,0.597920471535678,0.24877058371650157,0.8612174650100191
1.0889206200102963,2.1004788813326325,-10.020073274269587,0.5226729803384573,0.32250498926062093,0.8924011538476938
1.2116894958715705,2.0768956554155196,-9.943150961067873,0.5858812197537863,0.08251624560011303,0.8684050348029586
0.826857740359927,1.831406648800216,-10.054166678772917,0.5220057132772139,0.08765306628322882,0.7071390730277324
0.9867259267770845,1.8783805859292568,-9.97239558453345,0.5665265739368727,0.03932940493458042,0.6522575794743604
0.7645124066596916,2.146172601921359,-9.750179110239955,0.45287524610973584,-0.029502112563100702,0.575098401339645
0.8238174537121058,2.1649689182117786,-9.739296898467224,0.4176772689187397,-0.10927709433955234,0.4465353858286496
0.9232511898247571,1.9780086290576813,-9.70956172907701,0.29449879084459285,-0.14717256799399508,0.42764808022110296
0.8225071951945578,2.074447153344986,-9.634129232759644,0.31102635263650114,-0.1690775036638813,0.2987494473037304
0.7191488903953848,2.0731553354559464,-9.547781569081492,0.15405597861600534,-0.19842265993352584,0.23751440959798853
0.7429905960555172,2.386372336823958,-9.558320076217566,0.13594144951278234,-0.1514479215684202,0.08810151173731026
0.8563013933200324,2.237901951269361,-9.516868159557728,0.192697661766708,-0.08625382390202507,0.032662171876440084
0.7520853394723045,2.1713473255445317,-9.378660666278822,0.13454421394821786,-0.210426915821358,0.020616953658186436
0.843225718031871,2.157180752079048,-9.412927892061239,0.05950082225089706,-0.22577459606480732,-0.09467477121927981
0.8516742256595978,2.1706940524164096,-9.243274696162917,-0.06344596967606522,-0.12596853743310515,-0.039324840317266574
0.8246182868144069,2.439846877234673,-9.354701876233563,-0.06588666584781579,0.0528057156929245,-0.18326797809137085
1.0834135733132477,2.4410802262541997,-9.0803354422538,-0.10605656400139908,-0.06238224363092392,-0.1767777406239867
1.0039958489508087,2.480200837389424,-9.07096500775109,-0.19917191587053806,0.12111008567196163,-0.1526552180572166
0.838650705270878,2.6713704454179528,-9.036636254639303,-0.0936535261266878,0.19035989210271326,-0.2677648956085896
1.0686823593451142,2.748714377649882,-8.929385966069995,-0.1440868381154271,0.1505436740591032,-0.2687937474760609
1.0593469415227452,3.15297253551492,-8.828464024944658,-0.2092587178149069,0.2812065880152497,-0.22765586502811458
1.2440930933274974,3.20562961775923,-8.837336433324035,-0.1980111835818539,0.4097924677029647,-0.04624881694203532
1.1808257144914585,3.2549307248698023,-9.025870894365662,-0.18094451598085148,0.384382319293102,-0.08332192965112302
1.307706402432968,3.546247872505891,-8.944641347983008,-0.2765046385469239,0.46576148956079755,0.13625648797288437
1.4338550632905414,3.551962508692375,-8.859702299789715,-0.16126476007090668,0.5154329503374859,0.05317026264236549
1.5427614883674923,3.60668011114773,-8.779025032067388,-0.14951054101203587,0.5567613854743341,0.17093591859924495
1.4605380903066296,3.995463357274245,-8.715212820508418,-0.12478152498014622,0.6309823486682715,0.324591395721941
1.6154024078767246,4.04828278933932,-8.794456254835033,-0.041759908727524706,0.6498809925092917,0.4370574311852351
1.6918172464798928,4.041940128309601,-8.705600466527262,0.1143846839537714,0.7510089758603031,0.5305418764572606
1.7667445048004555,4.277069480244414,-8.769582166114755,0.11276297864468507,0.7387533698328457,0.577970514130136
2.0504818441611397,4.357284073862094,-8.751212588015635,0.11111133164631073,0.8059695883854816,0.6561513771458237
2.0323985368768755,4.452760440226245,-8.812532887747857,0.22862913906780735,0.7222052176898187,0.7172816706225802
